api8,lease_name,well_no,field_name,month_on_production,linear_regression_ml_forecast_oil_bbl,naive_last_rate_forecast_oil_bbl,trailing_3mo_forecast_oil_bbl,trailing_6mo_forecast_oil_bbl
31744066,EPLEY-MARTIN 31K,111H,SPRABERRY (TREND AREA),120,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),34,3717.802176867944,4169.0,4317.0,4106.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),35,3452.5408393423036,3717.802176867944,4061.9340589559815,4120.300362811324
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),36,3286.1022481722152,3452.5408393423036,3779.781005403416,4133.557169368374
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),37,3117.1583091876496,3286.1022481722152,3485.4817547941543,3901.2408773970765
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),38,2949.8789037107795,3117.1583091876496,3285.267132234056,3673.6005955950186
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),39,2784.796651377647,2949.8789037107795,3117.7131536902148,3448.7470795468157
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),40,2619.5866858875975,2784.796651377647,2950.611288092025,3218.0465214430897
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),41,2465.0481946695977,2619.5866858875975,2784.7540803253414,3035.0106062796985
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),42,2320.4635456861774,2465.0481946695977,2623.143843978281,2870.428498834248
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),43,2182.1726800341926,2320.4635456861774,2468.366142081124,2709.4887150865748
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),44,2048.58876353576,2182.1726800341926,2322.5614734633223,2553.657776894332
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),45,1918.9342576708855,2048.58876353576,2183.741663085377,2403.4427535318287
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),46,1792.815727607132,1918.9342576708855,2049.8985670802795,2259.1323545807018
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),47,1670.140524670158,1792.815727607132,1920.1129162712593,2121.3371948672907
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),48,1550.579464416228,1670.140524670158,1793.9635033160584,1988.8525832007178
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),49,1433.694291308252,1550.579464416228,1671.1785722311724,1860.538569655726
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),50,1319.1087006585062,1433.694291308252,1551.4714267982126,1735.7921715347359
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),51,1206.522964434997,1319.1087006585062,1434.4608187943286,1614.2121610551933
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),52,1095.6964870001093,1206.522964434997,1319.7753188005852,1495.4769455158787
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),53,986.4274499158033,1095.6964870001093,1207.1093840312042,1379.2904054147082
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),54,878.5319298372793,986.4274499158033,1096.2156337836366,1265.3382262889825
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),55,771.8418355615955,878.5319298372793,986.8852889177306,1153.330303859158
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),56,666.2081819923002,771.8418355615955,878.9337384382261,1043.0215612347154
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),57,561.5011028471023,666.2081819923002,772.1939824637251,934.2048081236809
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),58,457.60771338971796,561.5011028471023,666.517040133666,826.7011645256983
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),59,354.42939418970997,457.60771338971796,561.7723327430401,720.3530355906331
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),60,251.87938398805096,354.42939418970997,457.84607014217676,615.0200263029509
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),61,149.88121353887715,251.87938398805096,354.638830522493,510.5779353280795
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),62,48.367612595207056,149.88121353887715,252.06333057221272,406.91783165762644
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),63,0.0,48.367612595207056,150.0427367073784,303.94440342477753
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),64,0.0,0.0,66.08294204469473,210.36088628359383
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),65,0.0,0.0,16.122537531735684,134.0929340519742
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),66,0.0,0.0,0.0,75.0213683536892
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),67,0.0,0.0,0.0,33.041471022347366
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),68,0.0,0.0,0.0,8.061268765867842
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),69,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),70,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),71,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),72,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),73,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),74,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),75,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),76,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),77,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),78,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),79,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),80,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),81,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),82,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),83,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),84,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),85,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),86,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),87,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),88,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),89,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),90,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),91,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),92,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),93,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),94,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),95,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),96,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),97,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),98,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),99,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),100,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),101,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),102,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),103,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),104,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),105,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),106,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),107,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),108,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),109,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),110,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),111,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),112,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),113,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),114,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),115,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),116,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),117,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),118,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),119,0.0,0.0,0.0,0.0
31744067,DAVIS-LACY 31F,206H,SPRABERRY (TREND AREA),120,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),34,2242.63536696263,2046.0,2294.0,2976.3333333333335
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),35,2254.776019211235,2242.63536696263,2146.87845565421,2670.6058944937718
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),36,2183.9825190928827,2254.776019211235,2181.1371287246216,2418.901897695644
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),37,2089.985946206462,2183.9825190928827,2227.1313017555826,2260.565650877791
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),38,1994.880927859317,2089.985946206462,2176.2481615035267,2161.563308578868
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),39,1914.8064071507904,1994.880927859317,2089.6164643862207,2135.3767965554207
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),40,1843.6918154733373,1914.8064071507904,1999.8910937388564,2113.5111977472193
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),41,1767.5055180172992,1843.6918154733373,1917.7930501611481,2047.0206058323374
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),42,1685.423997949874,1767.5055180172992,1842.0012468804755,1965.808855633348
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),43,1599.7471642601624,1685.423997949874,1765.5404438135035,1882.71576877618
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),44,1512.3548271044185,1599.7471642601624,1684.2255600757787,1801.0093051184633
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),45,1424.2546576045686,1512.3548271044185,1599.175329771485,1720.5882883259803
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),46,1335.4328776456798,1424.2546576045686,1512.1188829897164,1638.8296634016099
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),47,1245.5393157839364,1335.4328776456798,1424.014120784889,1554.1198404303339
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),48,1154.540668875073,1245.5393157839364,1335.0756170113948,1467.12547339144
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),49,1062.5957952613392,1154.540668875073,1245.1709541015632,1378.6449185456397
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),50,969.8874944391944,1062.5957952613392,1154.2252599734495,1289.119690379169
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),51,876.5515105389511,969.8874944391944,1062.3413195252022,1198.7084682682985
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),52,782.6668826877683,876.5515105389511,969.678266746495,1107.424610424029
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),53,688.2851929655878,782.6668826877683,876.3686292219712,1015.2969445977105
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),54,593.4574543751444,688.2851929655878,782.5011953974357,922.421257461319
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),55,498.23694666398546,593.4574543751444,688.1365100095003,828.9073883779976
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),56,402.6740302439878,498.23694666398546,593.3265313349059,734.8475802784386
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),57,306.8125313557873,402.6740302439878,498.1228104277059,640.3120029125707
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),58,210.68928204684175,306.8125313557873,402.57450275458683,545.3555063820436
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),59,114.33567185957895,210.68928204684175,306.7252812155389,450.0259062752225
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),60,17.779286441695827,114.33567185957895,210.61249508740266,354.36765275755425
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),61,0.0,17.779286441695827,114.26808011603885,258.42129143531287
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),62,0.0,0.0,44.03831943375826,175.3818003246486
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),63,0.0,0.0,5.926428813898609,108.26946195065064
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),64,0.0,0.0,0.0,57.13404005801942
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),65,0.0,0.0,0.0,22.01915971687913
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),66,0.0,0.0,0.0,2.9632144069493047
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),67,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),68,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),69,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),70,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),71,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),72,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),73,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),74,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),75,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),76,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),77,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),78,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),79,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),80,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),81,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),82,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),83,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),84,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),85,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),86,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),87,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),88,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),89,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),90,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),91,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),92,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),93,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),94,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),95,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),96,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),97,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),98,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),99,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),100,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),101,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),102,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),103,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),104,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),105,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),106,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),107,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),108,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),109,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),110,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),111,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),112,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),113,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),114,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),115,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),116,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),117,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),118,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),119,0.0,0.0,0.0,0.0
31744068,DAVIS-LACY 31E,205H,SPRABERRY (TREND AREA),120,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),34,740.0411533993419,102.0,81.0,967.1666666666666
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),35,1020.9856588842412,740.0411533993419,294.34705113311395,771.8401922332237
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),36,1110.4121354735953,1020.9856588842412,621.008937427861,565.1711353805972
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),37,1133.5177985381883,1110.4121354735953,957.1463159190595,519.0731579595298
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),38,1165.9101556181663,1133.5177985381883,1088.3051976320082,691.3261243825613
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),39,1204.979710480523,1165.9101556181663,1136.6133632099834,878.8111503189224
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),40,1246.456236488018,1204.979710480523,1168.1358882122925,1062.641102065676
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),41,1267.000421111928,1246.456236488018,1205.7820341955692,1147.0436159137887
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),42,1266.492018140586,1267.000421111928,1239.4787893601563,1188.0460762850698
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),43,1251.0606444605387,1266.492018140586,1259.9828919135107,1214.0593900629017
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),44,1225.795851983372,1251.0606444605387,1261.5176945710175,1233.6498643832936
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),45,1192.785107283381,1225.795851983372,1247.7828381948323,1243.6308137774943
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),46,1152.6986912468496,1192.785107283381,1223.2138679090972,1241.598379911304
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),47,1105.5948490532523,1152.6986912468496,1190.426550171201,1225.9721223711092
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),48,1052.0455970005505,1105.5948490532523,1150.3595491944943,1199.071193694663
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),49,992.9136514961909,1052.0455970005505,1103.4463791002174,1163.3301235046572
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),50,929.0214975539606,992.9136514961909,1050.1846991833313,1120.305624677266
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),51,861.0155025822509,929.0214975539606,991.3269153502341,1070.843232272364
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),52,789.3942012967899,861.0155025822509,927.6502172108007,1015.5482981555091
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),53,714.5679655204002,789.3942012967899,859.810400477667,954.9975498304992
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),54,636.9102676960746,714.5679655204002,788.3258897998136,889.826402575024
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),55,556.7654814360338,636.9102676960746,713.6241448377549,820.6371810242778
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),56,474.4419028935089,556.7654814360338,636.0812382175028,747.9458193475849
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),57,390.20852830395495,474.4419028935089,556.0392173418724,672.1825535708431
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),58,304.2984364655284,390.20852830395495,473.80530421116583,593.7147245244604
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),59,216.9147464516285,304.2984364655284,389.64962255433073,512.8654303859169
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),60,128.2360324815594,216.9147464516285,303.80723707370396,429.9232272077882
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),61,38.41979016042968,128.2360324815594,216.48307179957212,345.144188005369
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),62,0.0,38.41979016042968,127.85685636453918,258.753239459435
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),63,0.0,0.0,55.55194088066302,179.6795889771835
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),64,0.0,0.0,12.806596720143226,114.64483425985766
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),65,0.0,0.0,0.0,63.92842818226959
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),66,0.0,0.0,0.0,27.77597044033151
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),67,0.0,0.0,0.0,6.403298360071613
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),68,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),69,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),70,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),71,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),72,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),73,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),74,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),75,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),76,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),77,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),78,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),79,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),80,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),81,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),82,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),83,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),84,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),85,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),86,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),87,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),88,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),89,0.0,0.0,0.0,0.0
31744069,DAVIS-LACY 31D,204H,SPRABERRY (TREND AREA),90,0.0,0.0,0.0,0.0
